#{"t_start": 1669119903.5437973, "env_id": null}
r,l,t
34.70251,1001,5944.010292
35.384133,1001,5952.313274
0.072649,196,5954.113381
33.90188,1001,5961.944299
35.114006,1001,5969.599589
35.466302,1001,5976.983415
35.293093,1001,5985.201396
34.087491,1001,5992.349353
35.52448,1001,5999.680933
35.221919,1001,6007.111945
34.016058,1001,6015.462998
35.144398,1001,6022.944908
35.11164,1001,6031.048547
33.683074,1001,6039.392103
34.631455,1001,6051.552514
34.935609,1001,6062.821556
33.816441,1001,6079.802191
35.189242,1001,6112.898252
35.389481,1001,6121.821462
32.5889,1001,6131.020477
34.734446,1001,6140.671899
33.023617,1001,6150.920313
33.433066,1001,6165.892671
32.324117,1001,6186.5718
34.510154,1001,6207.484989
34.592031,1001,6228.162468
34.691098,1001,6237.328472
35.424367,1001,6244.711353
35.174521,1001,6252.031025
34.737364,1001,6259.23166
36.250282,1001,6266.642229
34.064085,1001,6274.777935
33.005996,1001,6282.295413
0.505598,198,6284.062461
32.800091,1001,6291.617694
34.646922,1001,6300.013674
34.019386,1001,6307.537112
32.077628,1001,6318.522394
34.456488,1001,6328.3585
34.173586,1001,6336.487145
33.949891,1001,6345.770301
34.679524,1001,6354.104906
32.775198,1001,6362.83134
35.282678,1001,6373.200597
32.348661,1001,6384.050955
33.74474,1001,6392.101268
33.41463,1001,6400.257471
33.685524,1001,6408.301616
34.547964,1001,6417.803663
34.583552,1001,6425.948766
34.810878,1001,6434.819606
34.251214,1001,6443.082844
33.820517,1001,6452.407445
35.468998,1001,6460.5266
33.261726,1001,6468.609155
33.285015,1001,6477.122682
35.028092,1001,6488.907498
32.178829,1001,6499.49753
35.985808,1001,6507.795375
35.276198,1001,6519.663915
35.493437,1001,6543.610455
33.253773,1001,6564.81535
31.919031,1001,6586.008946
35.298706,1001,6606.277945
35.010162,1001,6629.553737
34.624537,1001,6650.441549
34.921853,1001,6671.606044
34.034618,1001,6692.456828
35.785543,1001,6716.216496
33.078626,1001,6737.324112
35.3646,1001,6758.191454
34.424149,1001,6779.01567
35.345995,1001,6802.537543
34.592147,1001,6823.475228
35.424722,1001,6833.162908
35.207279,1001,6840.811931
36.051029,1001,6859.577941
34.776877,1001,6880.751437
36.347451,1001,6901.83314
36.172213,1001,6922.392465
34.676895,1001,6946.369021
36.251803,1001,6965.685309
34.91509,1001,6986.676302
35.049256,1001,7007.901104
33.896623,1001,7017.481293
34.772242,1001,7027.870917
35.927967,1001,7036.417211
33.875202,1001,7044.821399
31.963776,1001,7052.880105
34.467102,1001,7061.896447
36.078744,1001,7069.791403
35.115152,1001,7077.734709
34.999183,1001,7085.385708
35.214342,1001,7093.85102
36.220008,1001,7101.434888
35.867621,1001,7108.958598
34.343611,1001,7116.521353
33.614499,1001,7125.378341
34.514503,1001,7133.678442
34.935236,1001,7142.969452
33.069446,1001,7153.57786
34.912295,1001,7163.787466
35.51783,1001,7173.409966
35.965987,1001,7181.583759
36.152387,1001,7190.022278
34.378082,1001,7199.234684
34.537596,1001,7207.582366
35.139255,1001,7215.707538
29.806701,1001,7223.768495
35.317391,1001,7233.769509
35.262271,1001,7242.699071
33.867565,1001,7252.734892
34.913667,1001,7262.440385
34.849363,1001,7272.305102
35.671647,1001,7281.498593
35.057872,1001,7290.792315
35.675356,1001,7300.982675
36.011823,1001,7312.591922
34.924468,1001,7322.780333
34.093368,1001,7332.600073
35.330617,1001,7341.110831
34.45642,1001,7350.196286
35.168465,1001,7359.963278
35.828122,1001,7369.398237
34.195017,1001,7378.687815
31.854317,1001,7388.366349
36.157961,1001,7397.403946
33.451404,1001,7405.728949
34.508922,1001,7415.627906
34.590533,1001,7425.601711
35.746773,1001,7436.980561
35.448059,1001,7446.549108
35.987238,1001,7456.238542
36.078456,1001,7467.034268
33.83916,1001,7478.886899
34.934823,1001,7487.771642
35.172825,1001,7496.366403
36.267695,1001,7504.910738
35.724345,1001,7514.735023
35.958188,1001,7523.951869
36.578832,1001,7533.288051
34.229093,1001,7543.133031
35.556988,1001,7554.034391
35.385066,1001,7562.711705
36.014061,1001,7570.953959
36.394558,1001,7579.878276
36.40726,1001,7590.617457
35.186399,1001,7599.95888
21.992973,753,7606.164161
36.240971,1001,7614.404602
35.796002,1001,7624.439912
36.3571,1001,7632.711639
35.435653,1001,7641.21509
36.378591,1001,7649.591435
35.598887,1001,7659.207229
35.437804,1001,7667.829213
36.24902,1001,7677.761544
33.757172,1001,7686.840495
36.449331,1001,7697.906701
21.134005,662,7704.744745
0.740655,133,7706.502682
34.819368,1001,7716.11797
35.117406,1001,7725.630662
34.404399,1001,7734.937197
34.550175,1001,7745.929421
35.20697,1001,7755.3121
35.740205,1001,7764.480774
35.462287,1001,7772.854752
36.422479,1001,7782.681513
35.916578,1001,7791.018798
37.199838,1001,7799.261505
32.772914,1001,7807.679245
9.119574,451,7812.010194
34.642345,1001,7821.71531
29.724163,1001,7831.642805
32.976308,1001,7841.424553
36.567226,1001,7850.998598
35.781505,1001,7862.301371
36.032535,1001,7872.974695
36.343232,1001,7882.806037
36.16117,1001,7892.423103
35.347857,1001,7902.761006
35.264055,1001,7911.019163
35.403644,1001,7919.254313
35.558798,1001,7927.974197
35.331415,1001,7938.348676
36.908626,1001,7948.151008
37.459352,1001,7957.04185
35.696977,1001,7965.991388
0.203731,182,7967.981708
36.350654,1001,7978.219051
34.658762,1001,7987.212536
35.125656,1001,7995.764764
33.905691,1001,8004.292152
35.614532,1001,8014.245451
36.560366,1001,8023.407199
34.421662,1001,8032.592818
34.011651,1001,8041.543505
36.504421,1001,8051.629275
34.335668,1001,8060.573471
36.0096,1001,8070.05806
33.969574,1001,8079.516768
34.789676,1001,8089.813694
37.059863,1001,8098.358512
34.683843,1001,8107.64903
36.553445,1001,8116.540352
34.930118,1001,8127.659516
35.390716,1001,8136.145839
34.122071,1001,8145.308158
36.017643,1001,8155.531193
29.029796,1001,8165.535751
36.283496,1001,8173.829856
36.296756,1001,8182.251766
36.778537,1001,8191.388593
34.863507,1001,8201.09618
36.073276,1001,8209.559182
36.926222,1001,8217.908502
34.861503,1001,8226.743209
36.087142,1001,8236.851579
36.133623,1001,8245.070684
36.735531,1001,8253.580097
35.882482,1001,8261.950594
36.011029,1001,8271.563625
36.585578,1001,8280.234013
36.692967,1001,8288.720947
35.356253,1001,8297.163772
35.41014,1001,8305.490746
35.316384,1001,8315.287243
35.942723,1001,8323.730836
35.297794,1001,8332.275918
34.421883,1001,8341.199779
